Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
MIMIC,residual_subject_lora_rank4,DBP,2.3832203951834687,0.9039601675746668,-0.29270048999880705,4.110081120342421,89.74777448071217,97.48021760633037,98.97378832838774,PASS*,PASS (Grade A)*
VitalDB,residual_subject_lora_rank4,SBP,3.6055173429159018,0.9241806040966559,-0.1347278417990758,5.214501246951908,76.40625,94.5264423076923,98.31009615384615,PASS*,PASS (Grade A)*
VitalDB,residual_subject_lora_rank4,DBP,2.0304273732350424,0.9375845267859914,-0.09779508567773379,3.05934548149384,92.54326923076923,98.90865384615385,99.75961538461539,PASS*,PASS (Grade A)*
Overall,residual_inception_time_wide,SBP,7.067562346177122,0.7739608088532967,0.2925784825697461,10.05781634924861,50.33032666991711,76.82106289614822,88.92003900536324,FAIL*,FAIL (Grade C)*
Overall,residual_inception_time_wide,DBP,3.8611259272132252,0.798933994837507,-0.007447745659361811,5.751657329817676,74.30399804973183,92.85836177474403,97.72306192101414,PASS*,PASS (Grade A)*
MIMIC,residual_inception_time_wide,SBP,7.058745929253915,0.80156320448919,0.5194014587930591,10.125120166447559,50.74431256181998,77.09693372898121,88.99851632047478,FAIL*,FAIL (Grade C)*
MIMIC,residual_inception_time_wide,DBP,3.819358210181624,0.7982226583589275,-0.0862265153879228,5.971922448539349,75.64787339268051,92.959940652819,97.39119683481702,PASS*,PASS (Grade A)*
VitalDB,residual_inception_time_wide,SBP,7.076132920705355,0.7220480028880166,0.07208037779881404,9.987139533481328,49.92788461538461,76.55288461538461,88.84375,FAIL*,FAIL (Grade C)*
VitalDB,residual_inception_time_wide,DBP,3.9017289675199067,0.7963823737701943,0.06913430837484506,5.528125497220429,72.99759615384616,92.75961538461537,98.04567307692308,PASS*,PASS (Grade A)*
Overall,residual_patch_transformer,SBP,8.169078197739637,0.7138354915496916,-0.03392153297733063,11.321434041769118,43.461725987323256,70.7557289127255,85.07069722086787,FAIL*,FAIL (Grade C)*
Overall,residual_patch_transformer,DBP,4.438593631485856,0.7531479859678728,-0.13821732248113772,6.371478410374995,68.1704046806436,90.75450999512434,96.99658703071673,PASS*,PASS (Grade A)*
MIMIC,residual_patch_transformer,SBP,8.208804847272049,0.7462253988974711,0.04407888350217915,11.465173752136218,43.92927794263105,70.90009891196834,84.7725024727992,FAIL*,FAIL (Grade D)*
MIMIC,residual_patch_transformer,DBP,4.399170772069522,0.7550150514507105,-0.25518230113737894,6.5760663336181135,69.66369930761623,91.05588526211672,96.63946587537092,PASS*,PASS (Grade A)*
VitalDB,residual_patch_transformer,SBP,8.130459310549956,0.6516985896191524,-0.10974693784346948,11.17954736005404,43.00721153846154,70.61538461538461,85.36057692307692,FAIL*,FAIL (Grade C)*
VitalDB,residual_patch_transformer,DBP,4.4769171996300035,0.7468779386285616,-0.02451386726819552,6.164044041522691,66.71875,90.46153846153845,97.34375,PASS*,PASS (Grade A)*
Overall,residual_conformer,SBP,7.405088108077623,0.7551119674565552,0.31247316371633155,10.468534840837167,48.04607508532423,75.10726474890296,87.793759141882,FAIL*,FAIL (Grade C)*
Overall,residual_conformer,DBP,4.038515300787931,0.7848112618926745,-0.018211542415014423,5.950202945144055,72.52194051682106,92.31838127742564,97.5,PASS*,PASS (Grade A)*
MIMIC,residual_conformer,SBP,7.460527845282701,0.7811701971945736,0.3766600251315727,10.639985715299536,48.44460929772502,75.02720079129574,87.48763600395648,FAIL*,FAIL (Grade C)*
MIMIC,residual_conformer,DBP,4.0246145218227545,0.7836831124155132,-0.17014363861461304,6.181644049134883,73.85262116716123,92.35410484668645,97.1513353115727,PASS*,PASS (Grade A)*
VitalDB,residual_conformer,SBP,7.351194286621534,0.704266575836312,0.2500761282444,10.298873827793429,47.65865384615385,75.18509615384616,88.09134615384615,FAIL*,FAIL (Grade C)*
VitalDB,residual_conformer,DBP,4.052028461878116,0.7825004109366804,0.12948398571748,5.712442553997112,71.22836538461539,92.28365384615384,97.8389423076923,PASS*,PASS (Grade A)*
Overall,residual_cnn_bilstm,SBP,8.053861562895344,0.7230997202517909,0.21138097166956954,11.13471121753974,43.72988785958069,71.2420770355924,85.6289614822038,FAIL*,FAIL (Grade C)*
Overall,residual_cnn_bilstm,DBP,4.3973948598431125,0.7573261830738764,0.029786925941255253,6.318742803921675,68.46538274012677,90.85324232081912,97.15870307167236,PASS*,PASS (Grade A)*
MIMIC,residual_cnn_bilstm,SBP,8.16328749557631,0.7508468274587199,0.25680568027213346,11.357480251929566,43.80069238377844,70.94460929772502,85.15578635014836,FAIL*,FAIL (Grade C)*
MIMIC,residual_cnn_bilstm,DBP,4.395610333526641,0.7557327377335465,-0.08663081839813323,6.570798009605245,69.64144411473788,90.77893175074185,96.82492581602375,PASS*,PASS (Grade A)*
VitalDB,residual_cnn_bilstm,SBP,7.9474869302602915,0.6680176252419238,0.1672229135953463,10.913751675412305,43.66105769230769,71.53125,86.0889423076923,FAIL*,FAIL (Grade C)*
VitalDB,residual_cnn_bilstm,DBP,4.399129625329604,0.7550879122400094,0.1429584062557954,6.061617507788541,67.32211538461539,90.92548076923077,97.48317307692308,PASS*,PASS (Grade A)*
Overall,residual_cnn_gru,SBP,8.772233323757966,0.6837231131984196,-0.2857669043575828,11.898823427161403,39.522184300341294,67.33178937103852,82.95587518283763,FAIL*,FAIL (Grade D)*
Overall,residual_cnn_gru,DBP,4.732420110446776,0.7300319587133817,-0.31085207607617094,6.657440750308092,64.75743539736713,89.362506094588,96.77840078010726,PASS*,PASS (Grade A)*
