Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
personal_profile_code32_no_support:natural,DBP,2.74370684499924,0.893564180981447,-0.0312521187617228,3.997005962860411,85.54086538461539,97.6346153846154,99.38942307692308,PASS*,PASS (Grade A)*
personal_profile_code32_no_support:ppg_permuted_1,SBP,14.260359838742476,-0.0229979658292351,-0.3587046445333041,19.157057079891583,26.11298076923077,47.51201923076923,63.18269230769232,FAIL*,FAIL (Grade D)*
personal_profile_code32_no_support:ppg_permuted_1,DBP,7.661757254462976,0.2933316247229161,-0.0312533372640609,10.2993542643593,44.26442307692307,72.13461538461539,87.01442307692308,FAIL*,FAIL (Grade C)*
personal_profile_code32_no_support:ppg_permuted_2,SBP,14.205968972536231,-0.020721435544587,-0.3587041533910311,19.13572214039689,26.00480769230769,47.80048076923077,63.32211538461539,FAIL*,FAIL (Grade D)*
personal_profile_code32_no_support:ppg_permuted_2,DBP,7.632265677314538,0.2928313247539924,-0.0312504086586145,10.302999478371676,44.59855769230769,72.3389423076923,86.86538461538461,FAIL*,FAIL (Grade C)*
personal_profile_code32_no_support:personal_state_swapped,SBP,14.62971626520157,0.0406232523867352,0.6516344550939707,18.54360358783666,22.192307692307693,42.02884615384615,59.24038461538461,FAIL*,FAIL (Grade D)*
personal_profile_code32_no_support:personal_state_swapped,DBP,8.134836589189677,0.2921381956610683,0.407319305401582,10.300044036673444,38.09615384615385,67.75,85.85817307692307,FAIL*,FAIL (Grade D)*
personal_profile_code32_no_support:personal_state_zero,SBP,10.326968596715194,0.5127480700926341,-0.9502192110281724,13.189250087463543,30.728365384615387,57.348557692307686,76.03365384615385,FAIL*,FAIL (Grade D)*
personal_profile_code32_no_support:personal_state_zero,DBP,5.776128051877022,0.6358105464950399,-0.8138415363660225,7.348874926448135,51.887019230769226,83.44711538461539,95.75,PASS*,PASS (Grade B)*
personal_profile_code32_no_support:train_bp_mean,SBP,10.847590544590584,0.4194175935389052,0.141943568266355,14.433726273124442,31.588942307692307,56.81971153846154,74.82451923076923,FAIL*,FAIL (Grade D)*
personal_profile_code32_no_support:train_bp_mean,DBP,5.855418210579799,0.5887385432259472,0.1090099760202261,7.856359884630059,54.07932692307692,82.7764423076923,94.1658653846154,PASS*,PASS (Grade B)*
personal_profile_code32_no_support:train_bp_median,SBP,10.710615691955272,0.4029012643440159,-0.649577394081996,14.623878695636,34.09134615384615,58.74519230769231,75.33413461538461,FAIL*,FAIL (Grade D)*
personal_profile_code32_no_support:train_bp_median,DBP,5.782753490668076,0.579182018204392,-0.3198951185666597,7.941439697241663,55.80288461538462,82.8798076923077,93.72115384615384,PASS*,PASS (Grade B)*
