Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
VitalDB,new_person_lora,SBP,3.522966893807834,0.9224622329358608,-0.05451145591842412,5.195214028197043,76.95,94.72500000000001,98.4,PASS*,PASS (Grade A)*
VitalDB,new_person_lora,DBP,2.008769236677584,0.9404865873546125,-0.060147701556826166,2.9341046592740287,92.65,99.0,99.725,PASS*,PASS (Grade A)*
Overall,new_person_lora_memory,SBP,3.3312479564562354,0.9413871640200526,-0.11537746867126872,5.12746929522023,79.5875,94.66250000000001,98.02499999999999,PASS*,PASS (Grade A)*
Overall,new_person_lora_memory,DBP,1.8442249993047797,0.9388145888175148,-0.1379416314749654,3.17815523006085,93.475,98.575,99.4875,PASS*,PASS (Grade A)*
MIMIC,new_person_lora_memory,SBP,3.716160890084203,0.9387190356234919,-0.0539361884858809,5.61785886942232,76.125,93.175,97.375,PASS*,PASS (Grade A)*
MIMIC,new_person_lora_memory,DBP,2.03533726041206,0.9276679426981763,-0.142187457583748,3.662397081730459,92.10000000000001,98.02499999999999,99.225,PASS*,PASS (Grade A)*
VitalDB,new_person_lora_memory,SBP,2.946335022828268,0.9395287938502423,-0.17681874885665655,4.584819178466525,83.05,96.15,98.675,PASS*,PASS (Grade A)*
VitalDB,new_person_lora_memory,DBP,1.6531127381974988,0.9529525309323437,-0.13369580536618286,2.6058930685046136,94.85,99.125,99.75,PASS*,PASS (Grade A)*
Overall,shared_memory_only,SBP,3.4845831101307505,0.9348610307052322,-0.29555154856628824,5.39867483388669,78.7,93.925,97.8125,PASS*,PASS (Grade A)*
Overall,shared_memory_only,DBP,1.9178295846600815,0.9352198686644186,-0.191987708011144,3.2676263949588322,92.75,98.52499999999999,99.5625,PASS*,PASS (Grade A)*
MIMIC,shared_memory_only,SBP,3.886707101530327,0.9311666713590476,-0.2782395522859297,5.947748884508765,74.8,92.475,97.3,PASS*,PASS (Grade A)*
MIMIC,shared_memory_only,DBP,2.1360880789811665,0.923117190916037,-0.17809439565976726,3.7744941776645744,91.0,97.875,99.35000000000001,PASS*,PASS (Grade A)*
VitalDB,shared_memory_only,SBP,3.0824591187311734,0.9338745255185941,-0.3128635448466468,4.787729296351126,82.6,95.375,98.32499999999999,PASS*,PASS (Grade A)*
VitalDB,shared_memory_only,DBP,1.699571090338997,0.9505749076731798,-0.20588102036252076,2.666503719313865,94.5,99.175,99.775,PASS*,PASS (Grade A)*
Overall,shared_memory_blend,SBP,4.371360168333125,0.9052593693707032,-0.07242908057159832,6.520155804236501,70.0625,89.9625,96.22500000000001,PASS*,PASS (Grade A)*
Overall,shared_memory_blend,DBP,2.3520694419245993,0.9145868283278069,0.01451177128267924,3.7585392045231907,88.8625,97.89999999999999,99.38749999999999,PASS*,PASS (Grade A)*
MIMIC,shared_memory_blend,SBP,4.769942633049974,0.906762022730441,0.08367423937056444,6.929354851407211,66.0,88.2,95.85000000000001,PASS*,PASS (Grade A)*
MIMIC,shared_memory_blend,DBP,2.5644670152812012,0.905253757965991,0.19330185077349077,4.190312676645019,87.05000000000001,97.32499999999999,99.175,PASS*,PASS (Grade A)*
VitalDB,shared_memory_blend,SBP,3.9727777036162757,0.8936517121511337,-0.22853240051376103,6.080360750134201,74.125,91.725,96.6,PASS*,PASS (Grade A)*
VitalDB,shared_memory_blend,DBP,2.139671868567997,0.9263313262792451,-0.16427830820813227,3.260996525788454,90.675,98.475,99.6,PASS*,PASS (Grade A)*
Overall,lora_memory_only,SBP,3.369632803195324,0.9381744080415213,-0.17181787690109662,5.264650967604429,79.80000000000001,94.5875,97.89999999999999,PASS*,PASS (Grade A)*
Overall,lora_memory_only,DBP,1.8518947219952748,0.9377113867949882,-0.15243707696484884,3.2060761041354304,93.175,98.625,99.55000000000001,PASS*,PASS (Grade A)*
MIMIC,lora_memory_only,SBP,3.7707572777486633,0.93443275779036,-0.10605082872178177,5.810308082707413,76.14999999999999,93.325,97.375,PASS*,PASS (Grade A)*
MIMIC,lora_memory_only,DBP,2.060152452909654,0.9260467435042247,-0.13307255508741012,3.7036128400578865,91.875,98.0,99.325,PASS*,PASS (Grade A)*
VitalDB,lora_memory_only,SBP,2.968508328641985,0.9375860745417087,-0.23758492508041143,4.655287069896556,83.45,95.85000000000001,98.425,PASS*,PASS (Grade A)*
VitalDB,lora_memory_only,DBP,1.6436369910808957,0.952511078524946,-0.17180159884228757,2.6158975741818042,94.475,99.25,99.775,PASS*,PASS (Grade A)*
Overall,lora_memory_uniform,SBP,3.3918778703995485,0.9395306859044549,-0.12081295212692668,5.207956146501173,78.9625,94.39999999999999,97.875,PASS*,PASS (Grade A)*
Overall,lora_memory_uniform,DBP,1.874036765012656,0.9373759901729422,-0.1426359321265157,3.215165469299692,93.25,98.575,99.5,PASS*,PASS (Grade A)*
MIMIC,lora_memory_uniform,SBP,3.77787922380175,0.936711001961255,-0.05994181611802201,5.709107452658686,75.55,92.875,97.25,PASS*,PASS (Grade A)*
MIMIC,lora_memory_uniform,DBP,2.0638288464826196,0.9262034959397909,-0.1449403062089311,3.6992345271290126,91.925,97.975,99.25,PASS*,PASS (Grade A)*
VitalDB,lora_memory_uniform,SBP,3.0058765169973465,0.9377126495568624,-0.18168408813583137,4.653071726897421,82.375,95.92500000000001,98.5,PASS*,PASS (Grade A)*
VitalDB,lora_memory_uniform,DBP,1.6842446835426923,0.9515431821888028,-0.14033155804410036,2.644393361208978,94.575,99.175,99.75,PASS*,PASS (Grade A)*
Overall,lora_memory_fixed_half,SBP,3.407795714112894,0.9402288943263191,-0.05064939531273296,5.178947510997795,79.025,94.625,98.0625,PASS*,PASS (Grade A)*
Overall,lora_memory_fixed_half,DBP,1.8800957744640219,0.9399788612617408,-0.1342549548535283,3.1478739803468607,93.4125,98.675,99.5625,PASS*,PASS (Grade A)*
MIMIC,lora_memory_fixed_half,SBP,3.784203530881024,0.9368272406687561,0.04474939987395187,5.704001152298879,75.425,93.125,97.5,PASS*,PASS (Grade A)*
MIMIC,lora_memory_fixed_half,DBP,2.063738342108436,0.9292456583270862,-0.15253525950749983,3.62175254354954,92.0,98.15,99.375,PASS*,PASS (Grade A)*
VitalDB,lora_memory_fixed_half,SBP,3.0313878973447625,0.9393410422575027,-0.14604819049941775,4.593023637774756,82.625,96.125,98.625,PASS*,PASS (Grade A)*
VitalDB,lora_memory_fixed_half,DBP,1.6964532068196077,0.9535893966097534,-0.11597465019955686,2.5890034948802785,94.825,99.2,99.75,PASS*,PASS (Grade A)*
