split_mode,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
chronological_blocked,Overall,lora_reliability,DBP,2.717251336080513,0.8757985005652352,-0.1577048766444451,4.380799441722112,85.4741589468552,96.60775231594344,98.89931740614335,PASS*,PASS (Grade A)*
chronological_blocked,Overall,lora_reliability,SBP,4.894044617709156,0.877456528363417,0.1580950224591371,7.193901501467778,65.90078010726475,87.78035104826914,95.03169185763043,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora,DBP,2.966864317151217,0.8470822703494738,-0.0944598159881738,4.595263628095079,82.60817307692308,96.3341346153846,99.01442307692308,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora,SBP,5.146540040603051,0.826964505090466,-0.0288938439809359,7.394751892935124,62.65144230769231,86.64663461538461,94.95432692307692,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_all_six,DBP,2.884761901451991,0.8514081148163002,0.0141089268831106,4.530735287756677,83.8389423076923,96.57451923076924,98.9110576923077,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_all_six,SBP,5.147904882339331,0.8265623063700335,-0.0085777320311619,7.403392525451029,63.04567307692308,86.46153846153845,94.56971153846156,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_attention,DBP,2.8902378665025417,0.8521527884737876,-0.3004410615792641,4.509392274763449,83.92067307692308,96.41826923076924,98.9783653846154,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_attention,SBP,5.040203376183143,0.8327988831105794,0.0402867601468012,7.268959342298079,63.98557692307693,87.06971153846153,94.91826923076924,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_attention_calibration_relative,DBP,2.8991863350684826,0.8498493819543023,-0.0648811871271867,4.553996970969059,83.28846153846153,96.49759615384616,98.9375,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_attention_calibration_relative,SBP,5.113846017122269,0.827677497838897,-0.0055568855542403,7.37955537069122,63.32211538461539,86.63221153846153,94.8028846153846,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_calibration_relative,DBP,2.8971883187385705,0.8502730244216502,0.0304131141534218,4.547927823368123,83.59134615384616,96.42067307692308,99.0625,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_calibration_relative,SBP,5.137958379800503,0.8271518635401764,0.2433545240072103,7.386796193971811,62.92067307692307,86.68028846153845,94.7548076923077,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_film,DBP,2.8903213639901235,0.8514133431771125,-0.0780155455607634,4.530005789391985,83.42788461538461,96.5625,99.0408653846154,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_film,SBP,5.124830411397494,0.8269735252180264,-0.1921421826802767,7.392118800386835,63.17788461538461,86.6514423076923,94.69471153846156,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_film_attention,DBP,2.867602718930978,0.8527631492236207,-0.0325143970434482,4.5099343668043375,83.8798076923077,96.5096153846154,99.05528846153844,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_film_attention,SBP,5.123691768187743,0.8272346306547337,-0.1713876259326935,7.387046102857173,62.95673076923077,86.75961538461539,94.70673076923076,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_film_attention_calibration_relative,DBP,2.863161268417652,0.855676295777367,0.1225132903685936,4.463530912993535,83.86057692307692,96.67548076923076,99.04807692307692,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_film_attention_calibration_relative,SBP,5.08137562082364,0.833226262107637,0.290628266609632,7.253955099372633,63.379807692307686,86.68028846153845,94.89182692307692,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_film_calibration_relative,DBP,2.889661605174725,0.8517645529221111,-0.1070813235869774,4.524052740911458,83.62740384615385,96.51442307692308,99.01682692307692,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_film_calibration_relative,SBP,5.1146153960778165,0.8292504611478316,-0.0674648236311399,7.345490058920323,63.61538461538462,86.53846153846155,94.56009615384616,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_film_multi_event,DBP,2.889460442249592,0.852467852608514,-0.1198615164023179,4.51298048861282,83.42788461538461,96.61298076923076,98.9903846153846,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_film_multi_event,SBP,5.090284167253055,0.8322151628499809,-0.0494191411825326,7.281580850354485,63.26923076923077,86.6514423076923,94.9014423076923,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_film_multi_event_reliability,DBP,2.900769759279031,0.8508033497195349,-0.016610750739391,4.539937537428063,83.4375,96.4735576923077,99.04326923076924,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_film_multi_event_reliability,SBP,5.145086466165689,0.8278824615427228,-0.0838918304443359,7.374690305544076,62.84855769230769,86.38461538461539,94.65865384615384,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_film_reliability,DBP,2.8696639063725105,0.8536300255862188,0.1477946188816657,4.494325719351318,83.78365384615385,96.5985576923077,99.02403846153848,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_film_reliability,SBP,5.095149107529567,0.8299320532002554,0.2040537089567918,7.328283438707226,63.27884615384616,86.70192307692308,94.8798076923077,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,lora_multi_event,DBP,2.895973547330269,0.8508357602573339,-0.1376992576855879,4.537385784296656,83.40384615384615,96.5048076923077,99.01682692307692,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_multi_event,SBP,5.121586103897829,0.8276655964946537,-0.0125451006339146,7.379801627658998,63.18509615384615,86.48076923076923,95.01442307692308,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_multi_event_reliability,DBP,2.904459066711939,0.8516673854582695,-0.0839249752576534,4.526024731110347,83.6514423076923,96.41346153846156,98.94951923076924,PASS*,PASS (Grade A)*
chronological_blocked,VitalDB,lora_multi_event_reliability,SBP,5.119921887196028,0.8292991717177779,0.0233770059622251,7.344714811425534,63.37019230769231,86.76682692307692,94.68509615384616,PASS*,PASS (Grade B)*
