Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS,split_mode
MIMIC,gap300__time_stratum_random_uniform,DBP,3.504863617917786,0.8304933736074651,-0.0708204802136746,5.473690271770867,78.0835806132542,94.3076162215628,97.94510385756676,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,gap300__time_stratum_random_uniform,SBP,10.317026448066418,0.4375208775866959,0.0996858798540555,14.20725064576192,35.60336538461538,61.16586538461538,77.16826923076923,FAIL*,FAIL (Grade D)*,random_disjoint
VitalDB,gap300__time_stratum_random_uniform,DBP,5.6105535021195045,0.5956836512309759,0.0921235229418828,7.789946089396481,57.88221153846153,84.08413461538461,93.9375,PASS*,PASS (Grade B)*,random_disjoint
Overall,past_gap0__fixed_blend,SBP,3.6552746684884863,0.9311394308907316,0.1065714640828936,5.552656824663623,77.00755728912726,93.44222330570452,97.69258898098488,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__fixed_blend,DBP,2.041227154345817,0.9260994348831856,-0.0229998806521463,3.486891833984814,91.89176011701608,98.26548025353486,99.37469527059972,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__fixed_blend,SBP,3.9637848281483032,0.929367998783797,0.0695886041243163,6.048278562426392,74.26310583580613,91.98071216617213,96.98071216617213,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__fixed_blend,DBP,2.179393362244324,0.9129114576631718,-0.1002218198115936,3.922491585789263,90.72700296735906,97.6730959446093,99.06280909990107,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__fixed_blend,SBP,3.3553671959730296,0.9296090293457492,0.1425230712157029,5.024019546607851,79.67548076923077,94.86298076923076,98.3846153846154,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__fixed_blend,DBP,1.9069136580137107,0.9399607802586382,0.0520687544345855,3.0016244455884875,93.02403846153848,98.84134615384616,99.6778846153846,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__trained_blend,SBP,3.6552746684884863,0.9311394308907316,0.1065714640828936,5.552656824663623,77.00755728912726,93.44222330570452,97.69258898098488,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__trained_blend,DBP,2.041227154345817,0.9260994348831856,-0.0229998806521463,3.486891833984814,91.89176011701608,98.26548025353486,99.37469527059972,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__trained_blend,SBP,3.9637848281483032,0.929367998783797,0.0695886041243163,6.048278562426392,74.26310583580613,91.98071216617213,96.98071216617213,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__trained_blend,DBP,2.179393362244324,0.9129114576631718,-0.1002218198115936,3.922491585789263,90.72700296735906,97.6730959446093,99.06280909990107,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__trained_blend,SBP,3.3553671959730296,0.9296090293457492,0.1425230712157029,5.024019546607851,79.67548076923077,94.86298076923076,98.3846153846154,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__trained_blend,DBP,1.9069136580137107,0.9399607802586382,0.0520687544345855,3.0016244455884875,93.02403846153848,98.84134615384616,99.6778846153846,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__D0_frozen_lora,SBP,3.6913129355720287,0.9302943010372612,0.0225152574359702,5.587610474743394,76.18235007313505,93.49098000975134,97.73768893222818,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__D0_frozen_lora,DBP,2.0688831023505,0.9257244925007592,-0.1182625809510936,3.493801246364169,91.86860068259386,98.31911262798634,99.41491955143832,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__D0_frozen_lora,SBP,4.043434272251073,0.9271022276846256,0.0468497080571809,6.144750860929539,73.21216617210683,91.88674579624134,96.98071216617213,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__D0_frozen_lora,DBP,2.245703064133694,0.910476547424696,-0.1874385746249341,3.9738278087435663,90.37833827893176,97.6706231454006,99.0652818991098,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__D0_frozen_lora,SBP,3.3490103669349964,0.930707974344912,-0.0011406363890721,4.986652978633064,79.06971153846155,95.05048076923076,98.4735576923077,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__D0_frozen_lora,DBP,1.8969936971939527,0.941937953505163,-0.0510155332546967,2.9517901839656187,93.3173076923077,98.94951923076924,99.7548076923077,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__feature_knn,SBP,3.938003788889073,0.9196221149038926,0.1316161847559307,5.998729565267371,74.70014627011214,92.36835689907362,97.07215992198928,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__feature_knn,DBP,2.196669837495609,0.9146772091712104,-0.0025913458099403,3.746765095186643,90.57411019015116,97.84739151633347,99.2077035592394,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__feature_knn,SBP,4.204294711982753,0.9211082489969366,0.0915412230047683,6.391915678199579,72.22304648862512,91.03610286844707,96.46636993076162,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__feature_knn,DBP,2.3026801745769823,0.9044336287898967,-0.0845868609603215,4.1094508589380805,89.69831849653808,97.35163204747776,98.9515331355094,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__feature_knn,SBP,3.679138285766276,0.9128491871612682,0.1705736716121089,5.589862715488615,77.10817307692308,93.66346153846152,97.6610576923077,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__feature_knn,DBP,2.093615557890543,0.9249763898140262,0.077117755937209,3.354968467328383,91.42548076923076,98.32932692307692,99.45673076923076,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__nearest_record_time_bp,SBP,3.5943761435675654,0.916026266698564,-0.0029991987564109,6.132918370439503,78.47513408093613,92.78035104826914,96.94295465626524,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__nearest_record_time_bp,DBP,1.9783262166786288,0.9174904346713846,-0.0139844978803079,3.6844533716535786,91.81984397854706,98.04363725012188,99.26743052169672,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__nearest_record_time_bp,SBP,4.280885013746342,0.9068788456749366,0.0255085431031963,6.945140238372123,72.48269040553907,90.36350148367951,95.90504451038576,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__nearest_record_time_bp,DBP,2.236543465320953,0.9101150620856469,-0.0421548668402003,3.986046889321496,90.15578635014838,97.54451038575668,99.08259149357072,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__nearest_record_time_bp,SBP,2.9270103091918505,0.9239640285982632,-0.0307120131987791,5.223595898353025,84.30048076923077,95.1298076923077,97.95192307692308,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__nearest_record_time_bp,DBP,1.727309256700369,0.9245529900107784,0.0134003511758951,3.3652841618738267,93.4375,98.52884615384616,99.4471153846154,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__time_matched_feature_uniform,SBP,4.2032460313608215,0.9092306236472114,0.1086064423775452,6.37532269599692,72.28425158459288,91.10190151145784,96.57240370550952,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__time_matched_feature_uniform,DBP,2.342506324936854,0.905708976242014,-0.0225770139973201,3.9386925730831233,89.2771818625061,97.5,99.0967820575329,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__time_matched_feature_uniform,SBP,4.398843867512296,0.9148782076615568,0.0842057436557245,6.639650652029249,70.42779426310584,90.06676557863501,96.11523244312562,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__time_matched_feature_uniform,DBP,2.405040644208001,0.8992401943440349,-0.1014937204376054,4.219308445430863,88.80811078140455,97.11424332344214,98.9020771513353,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__time_matched_feature_uniform,SBP,4.013102365640494,0.8960125499079361,0.132326737000392,6.1073959522881385,74.0889423076923,92.10817307692308,97.01682692307692,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__time_matched_feature_uniform,DBP,2.2817157511069226,0.9115363732304508,0.0541391304364571,3.64366635341641,89.73317307692308,97.875,99.2860576923077,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap0__time_stratum_random_uniform,SBP,7.927753185168061,0.7069001318467691,-0.0160319320868422,11.457843653401468,47.35738664066309,72.83764017552413,85.56679668454412,FAIL*,FAIL (Grade C)*,random_disjoint
Overall,past_gap0__time_stratum_random_uniform,DBP,4.243195706341454,0.7525503491678875,-0.0361801066670634,6.380584788609478,71.29692832764505,90.56070209653826,96.41150658215506,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap0__time_stratum_random_uniform,SBP,6.349297296918347,0.8369971099704008,0.174682499841224,9.18711036008671,55.074183976261125,80.48466864490604,90.94708209693373,FAIL*,PASS (Grade B)*,random_disjoint
MIMIC,past_gap0__time_stratum_random_uniform,DBP,3.2927875657227816,0.8452078831292338,-0.0095430132897034,5.231147003889604,80.54154302670624,94.8219584569733,98.16518298714143,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap0__time_stratum_random_uniform,SBP,9.462194438072352,0.5072617422359669,-0.2014283654322991,13.296147967003549,39.85576923076923,65.40384615384616,80.33653846153847,FAIL*,FAIL (Grade D)*,random_disjoint
VitalDB,past_gap0__time_stratum_random_uniform,DBP,5.167102081500567,0.6423271424480741,-0.0620744349406315,7.327090828182239,62.31009615384615,86.41826923076923,94.70673076923076,PASS*,PASS (Grade B)*,random_disjoint
Overall,past_gap60__fixed_blend,SBP,3.978883975822713,0.9227148599129223,0.1166732680210539,5.882447992910886,73.44466114090687,92.4670892247684,97.44149195514385,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__fixed_blend,DBP,2.2133116791505225,0.9183471568468644,-0.0222716890736825,3.665233786895345,90.7264748902974,98.09361287176986,99.31496830814235,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__fixed_blend,SBP,4.113722343708948,0.9253967549860354,0.0678466009221138,6.216025168928542,72.71266073194856,91.4564787339268,96.8026706231454,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__fixed_blend,DBP,2.260775450098998,0.9079827365819196,-0.1028812668561699,4.031963061904466,90.15331355093966,97.54698318496538,99.0084075173096,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__fixed_blend,SBP,3.847805523964075,0.9144444783084952,0.1641384222874274,5.538611722685135,74.15625,93.44951923076924,98.0625,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__fixed_blend,DBP,2.1671714171996483,0.9288461211730416,0.0560901216360238,3.267679739508015,91.28365384615384,98.625,99.61298076923076,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__trained_blend,SBP,3.978883975822713,0.9227148599129223,0.1166732680210539,5.882447992910886,73.44466114090687,92.4670892247684,97.44149195514385,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__trained_blend,DBP,2.2133116791505225,0.9183471568468644,-0.0222716890736825,3.665233786895345,90.7264748902974,98.09361287176986,99.31496830814235,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__trained_blend,SBP,4.113722343708948,0.9253967549860354,0.0678466009221138,6.216025168928542,72.71266073194856,91.4564787339268,96.8026706231454,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__trained_blend,DBP,2.260775450098998,0.9079827365819196,-0.1028812668561699,4.031963061904466,90.15331355093966,97.54698318496538,99.0084075173096,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__trained_blend,SBP,3.847805523964075,0.9144444783084952,0.1641384222874274,5.538611722685135,74.15625,93.44951923076924,98.0625,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__trained_blend,DBP,2.1671714171996483,0.9288461211730416,0.0560901216360238,3.267679739508015,91.28365384615384,98.625,99.61298076923076,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__D0_frozen_lora,SBP,3.6913129355720287,0.9302943010372612,0.0225152574359702,5.587610474743394,76.18235007313505,93.49098000975134,97.73768893222818,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__D0_frozen_lora,DBP,2.0688831023505,0.9257244925007592,-0.1182625809510936,3.493801246364169,91.86860068259386,98.31911262798634,99.41491955143832,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__D0_frozen_lora,SBP,4.043434272251073,0.9271022276846256,0.0468497080571809,6.144750860929539,73.21216617210683,91.88674579624134,96.98071216617213,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__D0_frozen_lora,DBP,2.245703064133694,0.910476547424696,-0.1874385746249341,3.9738278087435663,90.37833827893176,97.6706231454006,99.0652818991098,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__D0_frozen_lora,SBP,3.3490103669349964,0.930707974344912,-0.0011406363890721,4.986652978633064,79.06971153846155,95.05048076923076,98.4735576923077,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__D0_frozen_lora,DBP,1.8969936971939527,0.941937953505163,-0.0510155332546967,2.9517901839656187,93.3173076923077,98.94951923076924,99.7548076923077,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__feature_knn,SBP,4.590279416397141,0.8957806784954957,0.1212504345995069,6.831266468730833,68.37518283764018,89.55265724037055,95.92028278888348,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__feature_knn,DBP,2.554898586943984,0.8926411179612033,-0.0102638340200028,4.202829176436303,87.48902974158946,97.12213554363724,98.95294978059484,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__feature_knn,SBP,4.470255052081636,0.9125470307476948,0.0870162504116633,6.729933193862986,69.68100890207715,89.84421364985164,95.97181008902076,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__feature_knn,DBP,2.4449377805500587,0.8948045856715541,-0.0905883706504842,4.311474167003064,88.5484668644906,97.05984174085064,98.8278931750742,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__feature_knn,SBP,4.706956947476926,0.8661769744726825,0.1545300117282665,6.928272316083197,67.10576923076923,89.26923076923077,95.8701923076923,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__feature_knn,DBP,2.661793178544233,0.888366957087251,0.0678208838005901,4.092992372972339,86.45913461538461,97.1826923076923,99.07451923076924,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__nearest_record_time_bp,SBP,5.237256655188551,0.8466574794558134,-0.0428536034746323,8.2874514673905,65.2450024378352,86.43954168698195,93.76889322281814,FAIL*,PASS (Grade B)*,random_disjoint
Overall,past_gap60__nearest_record_time_bp,DBP,2.855130245242684,0.8552500332276213,-0.018211987947383,4.880117238940514,84.85616772306193,95.84349098000976,98.39712335446124,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__nearest_record_time_bp,SBP,5.019091764991527,0.8775484669657585,-0.0010468221677634,7.964194964649799,66.48120672601385,87.34174085064292,94.39910979228486,PASS*,PASS (Grade B)*,random_disjoint
MIMIC,past_gap60__nearest_record_time_bp,DBP,2.604802662375891,0.8777397888150194,-0.0296421451691232,4.648972426424565,87.35163204747775,96.580118694362,98.68941641938676,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__nearest_record_time_bp,SBP,5.449338101332004,0.7943700054901892,-0.0834946187642904,8.589942284540882,64.04326923076923,85.5625,93.15625,FAIL*,PASS (Grade B)*,random_disjoint
VitalDB,past_gap60__nearest_record_time_bp,DBP,3.098477539741076,0.8270789870188145,-0.0071005562635568,5.094805768333571,82.43028846153845,95.12740384615384,98.11298076923076,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__time_matched_feature_uniform,SBP,4.776346772917883,0.8862846751330795,0.1156605720984999,7.135886996015803,66.97830326669917,88.62018527547538,95.46318868844466,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__time_matched_feature_uniform,DBP,2.655855956454209,0.8852056038583773,-0.0206358735355617,4.345897622430073,86.53339834227206,96.83934666016576,98.832276938079,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__time_matched_feature_uniform,SBP,4.627538917609422,0.9071273306195194,0.0870548585991713,6.93536824705102,68.311078140455,89.05044510385757,95.67012858555886,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__time_matched_feature_uniform,DBP,2.526460976062967,0.8914487307644904,-0.1049511484764921,4.379414020847712,87.76706231454006,96.8570722057369,98.80811078140457,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__time_matched_feature_uniform,SBP,4.921005178414858,0.850407523304835,0.1434686262790973,7.325531330228072,65.6826923076923,88.20192307692307,95.26201923076924,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__time_matched_feature_uniform,DBP,2.7816428075845425,0.8761362928350606,0.0613283023925928,4.311538549066646,85.33413461538461,96.8221153846154,98.85576923076924,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap60__time_stratum_random_uniform,SBP,8.199531754977757,0.688258268117808,0.0080929011266328,11.816609274641626,45.98000975134081,71.5321794246709,84.58069234519746,FAIL*,FAIL (Grade D)*,random_disjoint
Overall,past_gap60__time_stratum_random_uniform,DBP,4.387747530167653,0.7374390572134804,-0.0242801757395877,6.5725839442118055,69.9792784007801,89.96952705997074,96.11530960507068,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap60__time_stratum_random_uniform,SBP,6.543142579641823,0.8272981474383382,0.1841822838335197,9.456401640942666,53.90949554896143,79.42383778437191,90.4030662710188,FAIL*,PASS (Grade B)*,random_disjoint
MIMIC,past_gap60__time_stratum_random_uniform,DBP,3.3944392526892595,0.836973944581848,-0.0058222068405528,5.36848176562684,79.60682492581603,94.5301681503462,98.0143422354105,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap60__time_stratum_random_uniform,SBP,9.809733155232207,0.474984506670536,-0.1630862968701582,13.725334348006134,38.27163461538461,63.86057692307693,78.92067307692308,FAIL*,FAIL (Grade D)*,random_disjoint
VitalDB,past_gap60__time_stratum_random_uniform,DBP,5.3533577883702055,0.6190892094128114,-0.0422234512750919,7.561518779129338,60.62019230769232,85.5360576923077,94.26923076923076,PASS*,PASS (Grade B)*,random_disjoint
Overall,past_gap300__fixed_blend,SBP,4.271771218473304,0.9143528585402738,0.0844480746086489,6.193149590730073,70.07191613846904,91.44807411019016,97.1196977084349,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap300__fixed_blend,DBP,2.3744245542078004,0.91094566530914,-0.0429528598724952,3.827579595539493,89.47220867869332,97.92052657240372,99.27596294490492,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__fixed_blend,SBP,4.392613306337955,0.9176545559354252,0.07678026497423,6.5305468087699365,69.90108803165182,90.44263105835806,96.43422354104848,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__fixed_blend,DBP,2.418675175925273,0.8997795647369856,-0.1003242642424344,4.208021739140727,89.00593471810089,97.29970326409494,98.8996043521266,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__fixed_blend,SBP,4.154298765751031,0.9047251304114204,0.0919020703205695,5.846595696297023,70.23798076923077,92.42548076923076,97.7860576923077,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__fixed_blend,DBP,2.3314078440574497,0.922238541262393,0.0128187649525128,3.4165148338505524,89.92548076923077,98.52403846153848,99.64182692307692,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap300__trained_blend,SBP,4.271771218473304,0.9143528585402738,0.0844480746086489,6.193149590730073,70.07191613846904,91.44807411019016,97.1196977084349,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap300__trained_blend,DBP,2.3744245542078004,0.91094566530914,-0.0429528598724952,3.827579595539493,89.47220867869332,97.92052657240372,99.27596294490492,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__trained_blend,SBP,4.392613306337955,0.9176545559354252,0.07678026497423,6.5305468087699365,69.90108803165182,90.44263105835806,96.43422354104848,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__trained_blend,DBP,2.418675175925273,0.8997795647369856,-0.1003242642424344,4.208021739140727,89.00593471810089,97.29970326409494,98.8996043521266,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__trained_blend,SBP,4.154298765751031,0.9047251304114204,0.0919020703205695,5.846595696297023,70.23798076923077,92.42548076923076,97.7860576923077,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__trained_blend,DBP,2.3314078440574497,0.922238541262393,0.0128187649525128,3.4165148338505524,89.92548076923077,98.52403846153848,99.64182692307692,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap300__D0_frozen_lora,SBP,3.6913129355720287,0.9302943010372612,0.0225152574359702,5.587610474743394,76.18235007313505,93.49098000975134,97.73768893222818,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap300__D0_frozen_lora,DBP,2.0688831023505,0.9257244925007592,-0.1182625809510936,3.493801246364169,91.86860068259386,98.31911262798634,99.41491955143832,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__D0_frozen_lora,SBP,4.043434272251073,0.9271022276846256,0.0468497080571809,6.144750860929539,73.21216617210683,91.88674579624134,96.98071216617213,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__D0_frozen_lora,DBP,2.245703064133694,0.910476547424696,-0.1874385746249341,3.9738278087435663,90.37833827893176,97.6706231454006,99.0652818991098,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__D0_frozen_lora,SBP,3.3490103669349964,0.930707974344912,-0.0011406363890721,4.986652978633064,79.06971153846155,95.05048076923076,98.4735576923077,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__D0_frozen_lora,DBP,1.8969936971939527,0.941937953505163,-0.0510155332546967,2.9517901839656187,93.3173076923077,98.94951923076924,99.7548076923077,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap300__feature_knn,SBP,5.557241143806302,0.8515968043988648,0.0464642811017498,8.152861767614782,60.59970745977572,84.77206240858118,93.5372988785958,FAIL*,PASS (Grade B)*,random_disjoint
Overall,past_gap300__feature_knn,DBP,3.0905590872734434,0.8533117163216873,-0.0423355431185376,4.91253469216825,82.33422720624087,95.56192101413944,98.4032179424671,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__feature_knn,SBP,5.015913123597615,0.8936996586933803,0.1116899706692363,7.419555714150799,64.84174085064292,87.3837784371909,94.824431256182,PASS*,PASS (Grade B)*,random_disjoint
MIMIC,past_gap300__feature_knn,DBP,2.75489143135032,0.874615670309688,-0.0869035216523486,4.707288976323447,85.86547972304649,96.35756676557864,98.55093966369932,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__feature_knn,SBP,6.083474440374556,0.7838655387622263,-0.0169426151989509,8.807014970584799,56.47596153846154,82.23317307692307,92.2860576923077,FAIL*,PASS (Grade B)*,random_disjoint
VitalDB,past_gap300__feature_knn,DBP,3.416866779714096,0.82646580810715,0.0009896744753882,5.103835740889893,78.9014423076923,94.78846153846156,98.2596153846154,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap300__nearest_record_time_bp,SBP,8.392557060584855,0.6406502579609024,-0.1868397156358753,12.685484892504284,47.50609458800585,72.03193564115065,84.22598732325694,FAIL*,FAIL (Grade D)*,random_disjoint
Overall,past_gap300__nearest_record_time_bp,DBP,4.498838997247566,0.6895863538149184,-0.0615226249122898,7.146252419021137,70.51072647489029,89.05046318868844,95.26084836665042,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__nearest_record_time_bp,SBP,6.461188379734843,0.8124351779991573,0.0805010477701822,9.856460444411052,56.26854599406528,80.54401582591494,90.53165182987142,FAIL*,PASS (Grade B)*,random_disjoint
MIMIC,past_gap300__nearest_record_time_bp,DBP,3.325439564787905,0.8171156678454932,0.0309234367044224,5.685976429904068,80.89515331355094,94.40405539070228,97.851137487636,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__nearest_record_time_bp,SBP,10.270070268603472,0.3786539970985073,-0.4467257846777255,14.925876695929972,38.98798076923077,63.75721153846153,78.09615384615385,FAIL*,FAIL (Grade D)*,random_disjoint
VitalDB,past_gap300__nearest_record_time_bp,DBP,5.639518637840564,0.5383854735662208,-0.1513908636569977,8.322849944949933,60.41586538461539,83.84615384615385,92.74278846153848,FAIL*,PASS (Grade B)*,random_disjoint
Overall,past_gap300__time_matched_feature_uniform,SBP,5.693890980451297,0.8420105562432155,0.0364503272738705,8.412120078841102,59.720867869332025,84.06630911750366,93.14358849341784,FAIL*,PASS (Grade B)*,random_disjoint
Overall,past_gap300__time_matched_feature_uniform,DBP,3.160309912773646,0.8471382156087859,-0.0582835908519646,5.014690964211469,81.72964407606045,95.3022915650902,98.26548025353486,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__time_matched_feature_uniform,SBP,5.143594011236958,0.8885442266271626,0.1203164675115477,7.597253224364905,63.69436201780415,86.60237388724036,94.52027695351136,PASS*,PASS (Grade B)*,random_disjoint
MIMIC,past_gap300__time_matched_feature_uniform,DBP,2.8140029541462748,0.8729930404440082,-0.095023813327861,4.737504562132359,85.2917903066271,96.14490603363008,98.51632047477746,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__time_matched_feature_uniform,SBP,6.228843130331773,0.767503147377827,-0.0450772378994868,9.134205537474038,55.85817307692308,81.60096153846153,91.80528846153844,FAIL*,PASS (Grade B)*,random_disjoint
VitalDB,past_gap300__time_matched_feature_uniform,DBP,3.496960235054676,0.8149788089586786,-0.0225678553489538,5.270003724359749,78.26682692307692,94.48317307692308,98.0216346153846,PASS*,PASS (Grade A)*,random_disjoint
Overall,past_gap300__time_stratum_random_uniform,SBP,8.773042265558638,0.6458609259016512,-0.0106927399284254,12.594538915479456,43.23378839590444,68.90175524134568,82.65480253534861,FAIL*,FAIL (Grade D)*,random_disjoint
Overall,past_gap300__time_stratum_random_uniform,DBP,4.695807374180497,0.7042873912290868,-0.0378395278182975,6.975134302327914,67.21111652852268,88.57386640663091,95.4826913700634,PASS*,PASS (Grade A)*,random_disjoint
MIMIC,past_gap300__time_stratum_random_uniform,SBP,7.043438744474235,0.8027057215548437,0.2274451317112712,10.106646349197296,50.79624134520277,76.78783382789317,88.70425321463897,FAIL*,FAIL (Grade C)*,random_disjoint
MIMIC,past_gap300__time_stratum_random_uniform,DBP,3.678680838982028,0.8139257557428861,0.006570359295129,5.73543119892652,76.78536102868448,93.5385756676558,97.6186943620178,PASS*,PASS (Grade A)*,random_disjoint
VitalDB,past_gap300__time_stratum_random_uniform,SBP,10.454416457689726,0.4051316875579288,-0.2421902286089383,14.608925471589629,35.88221153846154,61.23557692307692,76.77403846153847,FAIL*,FAIL (Grade D)*,random_disjoint
VitalDB,past_gap300__time_stratum_random_uniform,DBP,5.684571727147469,0.5738154041748058,-0.0810110623102921,7.99798830320892,57.90384615384615,83.74759615384615,93.40625,PASS*,PASS (Grade B)*,random_disjoint
Overall,fixed_blend,SBP,4.897695487816121,0.8730028242715301,0.2787319337723024,7.319925209298447,66.41882008776207,87.5121891760117,94.7793759141882,PASS*,PASS (Grade B)*,chronological_blocked
Overall,fixed_blend,DBP,2.6956451902152385,0.8696477018081149,0.0724732548012958,4.490285632562294,85.48512920526572,96.36884446611408,98.80180399804972,PASS*,PASS (Grade A)*,chronological_blocked
