Seed,Setting,BP,MAE,R²,ME,STD,≤5 mmHg (%),≤10 mmHg (%),≤15 mmHg (%),AAMI,BHS,Participant-macro MAE,N participants,N query events,Method,K,Aggregation,Standards scope
20260815,B7 Full-network adaptation (K=5),DBP,9.340132,0.057644,0.274875,12.777526,39.165154,64.582287,80.041327,FAIL*,FAIL (Grade D)*,8.209221,697,103564,full,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,B8 LoRA adaptation (K=1),SBP,13.981055,0.327323,-1.004502,18.027875,23.812329,45.839288,62.506276,FAIL*,FAIL (Grade D)*,13.550488,697,103564,lora,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,B8 LoRA adaptation (K=1),DBP,8.046130,0.326295,-0.348416,10.800621,40.836584,69.841837,86.584141,FAIL*,FAIL (Grade C)*,7.587182,697,103564,lora,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,B8 LoRA adaptation (K=2),SBP,13.634975,0.353401,-0.517684,17.694809,24.685219,47.162141,63.849407,FAIL*,FAIL (Grade D)*,13.007077,697,103564,lora,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,B8 LoRA adaptation (K=2),DBP,7.900326,0.346193,-0.230958,10.642951,41.524082,70.993782,86.815882,FAIL*,FAIL (Grade C)*,7.395438,697,103564,lora,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,B8 LoRA adaptation (K=3),SBP,13.436250,0.368330,-0.449264,17.491064,25.425824,47.959716,64.591943,FAIL*,FAIL (Grade D)*,12.781410,697,103564,lora,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,B8 LoRA adaptation (K=3),DBP,7.791727,0.360699,-0.135884,10.525825,42.286895,71.724731,87.183770,FAIL*,FAIL (Grade C)*,7.247477,697,103564,lora,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,B8 LoRA adaptation (K=5),SBP,13.193345,0.386555,-0.393325,17.238082,25.695222,48.843227,65.652157,FAIL*,FAIL (Grade D)*,12.381995,697,103564,lora,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,B8 LoRA adaptation (K=5),DBP,7.674790,0.372712,-0.070370,10.427090,43.265034,72.539686,87.513035,FAIL*,FAIL (Grade C)*,7.028815,697,103564,lora,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M0 Variable-K residual anchor (K=1),SBP,13.771319,0.316140,1.640426,18.131243,25.787919,47.801360,64.570700,FAIL*,FAIL (Grade D)*,13.074850,697,103564,m0,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M0 Variable-K residual anchor (K=1),DBP,8.042373,0.304625,0.984592,10.934417,42.807346,70.295663,85.793326,FAIL*,FAIL (Grade C)*,7.322194,697,103564,m0,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M0 Variable-K residual anchor (K=2),SBP,13.240641,0.361098,2.259023,17.451093,26.786335,49.577073,66.493183,FAIL*,FAIL (Grade D)*,12.390320,697,103564,m0,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M0 Variable-K residual anchor (K=2),DBP,7.845611,0.333829,1.056187,10.693612,44.091576,71.528717,86.338882,FAIL*,FAIL (Grade C)*,6.879389,697,103564,m0,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M0 Variable-K residual anchor (K=3),SBP,13.036143,0.379931,2.198177,17.195487,27.001661,50.182496,67.156541,FAIL*,FAIL (Grade D)*,12.040517,697,103564,m0,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M0 Variable-K residual anchor (K=3),DBP,7.716192,0.348081,1.034315,10.579639,45.095786,72.425746,86.594763,FAIL*,FAIL (Grade C)*,6.617621,697,103564,m0,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M0 Variable-K residual anchor (K=5),SBP,12.627190,0.408865,1.842461,16.825549,28.539840,51.953381,68.670581,FAIL*,FAIL (Grade D)*,11.429605,697,103564,m0,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M0 Variable-K residual anchor (K=5),DBP,7.439307,0.380551,0.863269,10.325948,47.058824,74.165733,87.344058,FAIL*,FAIL (Grade C)*,6.277331,697,103564,m0,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M1 M0 + FiLM (K=1),SBP,14.219653,0.270584,1.417852,18.748374,24.966204,46.908192,63.580008,FAIL*,FAIL (Grade D)*,13.407206,697,103564,m1,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M1 M0 + FiLM (K=1),DBP,8.308896,0.263112,1.793798,11.158344,41.401452,68.902321,84.790081,FAIL*,FAIL (Grade D)*,7.559590,697,103564,m1,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M1 M0 + FiLM (K=2),SBP,13.543949,0.330593,1.853125,17.916313,26.294851,49.055656,65.637673,FAIL*,FAIL (Grade D)*,12.521789,697,103564,m1,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M1 M0 + FiLM (K=2),DBP,8.038863,0.304361,1.824165,10.828161,43.211927,70.479124,85.809741,FAIL*,FAIL (Grade C)*,7.092629,697,103564,m1,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M1 M0 + FiLM (K=3),SBP,13.244946,0.357000,1.777679,17.563319,27.098219,49.930478,66.411108,FAIL*,FAIL (Grade D)*,12.111891,697,103564,m1,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M1 M0 + FiLM (K=3),DBP,7.863319,0.331653,1.816652,10.608760,44.129234,71.558650,86.398749,FAIL*,FAIL (Grade C)*,6.830660,697,103564,m1,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M1 M0 + FiLM (K=5),SBP,12.838934,0.390628,1.352694,17.131917,28.302306,51.284230,67.668302,FAIL*,FAIL (Grade D)*,11.525509,697,103564,m1,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M1 M0 + FiLM (K=5),DBP,7.535053,0.376069,1.619723,10.272481,45.974470,73.573829,87.421305,FAIL*,FAIL (Grade C)*,6.473730,697,103564,m1,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M2 M1 + reliability weighting (K=1),SBP,13.887668,0.310782,1.391782,18.223412,25.027036,47.335947,64.127496,FAIL*,FAIL (Grade D)*,13.154550,697,103564,m2,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M2 M1 + reliability weighting (K=1),DBP,8.248224,0.266214,1.296571,11.203019,41.625468,69.345525,85.530686,FAIL*,FAIL (Grade C)*,7.529209,697,103564,m2,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M2 M1 + reliability weighting (K=2),SBP,13.505142,0.338789,2.058484,17.782542,25.759917,48.597003,65.732301,FAIL*,FAIL (Grade D)*,12.443764,697,103564,m2,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M2 M1 + reliability weighting (K=2),DBP,8.011500,0.306704,1.437368,10.867586,42.685682,70.846047,86.305087,FAIL*,FAIL (Grade C)*,7.061445,697,103564,m2,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M2 M1 + reliability weighting (K=3),SBP,13.194652,0.365256,1.964578,17.428974,26.420378,49.510448,66.732648,FAIL*,FAIL (Grade D)*,12.111967,697,103564,m2,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M2 M1 + reliability weighting (K=3),DBP,7.801279,0.341615,1.347523,10.597334,43.816384,72.053996,86.964582,FAIL*,FAIL (Grade C)*,6.828665,697,103564,m2,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M2 M1 + reliability weighting (K=5),SBP,12.724614,0.396293,1.794672,17.010762,28.350585,51.879031,68.608783,FAIL*,FAIL (Grade D)*,11.456426,697,103564,m2,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260815,M2 M1 + reliability weighting (K=5),DBP,7.545810,0.373202,1.144388,10.360244,45.589201,73.329535,87.527519,FAIL*,FAIL (Grade C)*,6.453330,697,103564,m2,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B0 Population BP mean (K=1),SBP,17.977358,-0.003915,1.377400,22.014777,15.984319,31.902978,47.190143,FAIL*,FAIL (Grade D)*,17.380697,697,103564,population_mean,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B0 Population BP mean (K=1),DBP,10.198625,-0.000694,-0.346821,13.165570,29.949596,57.974779,77.576185,FAIL*,FAIL (Grade D)*,9.858857,697,103564,population_mean,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B0 Population BP mean (K=2),SBP,17.977358,-0.003915,1.377400,22.014777,15.984319,31.902978,47.190143,FAIL*,FAIL (Grade D)*,17.380697,697,103564,population_mean,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B0 Population BP mean (K=2),DBP,10.198625,-0.000694,-0.346821,13.165570,29.949596,57.974779,77.576185,FAIL*,FAIL (Grade D)*,9.858857,697,103564,population_mean,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B0 Population BP mean (K=3),SBP,17.977358,-0.003915,1.377400,22.014777,15.984319,31.902978,47.190143,FAIL*,FAIL (Grade D)*,17.380697,697,103564,population_mean,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B0 Population BP mean (K=3),DBP,10.198625,-0.000694,-0.346821,13.165570,29.949596,57.974779,77.576185,FAIL*,FAIL (Grade D)*,9.858857,697,103564,population_mean,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B0 Population BP mean (K=5),SBP,17.977358,-0.003915,1.377400,22.014777,15.984319,31.902978,47.190143,FAIL*,FAIL (Grade D)*,17.380697,697,103564,population_mean,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B0 Population BP mean (K=5),DBP,10.198625,-0.000694,-0.346821,13.165570,29.949596,57.974779,77.576185,FAIL*,FAIL (Grade D)*,9.858857,697,103564,population_mean,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B3 Population PPG network (K=1),SBP,15.191871,0.206369,-1.056323,19.583614,21.694797,41.765478,58.983817,FAIL*,FAIL (Grade D)*,14.627465,697,103564,population,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B3 Population PPG network (K=1),DBP,9.104560,0.170879,-0.209999,11.986214,34.844154,63.829130,82.581785,FAIL*,FAIL (Grade D)*,8.784679,697,103564,population,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B3 Population PPG network (K=2),SBP,15.191871,0.206369,-1.056323,19.583614,21.694797,41.765478,58.983817,FAIL*,FAIL (Grade D)*,14.627465,697,103564,population,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B3 Population PPG network (K=2),DBP,9.104560,0.170879,-0.209999,11.986214,34.844154,63.829130,82.581785,FAIL*,FAIL (Grade D)*,8.784679,697,103564,population,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B3 Population PPG network (K=3),SBP,15.191871,0.206369,-1.056323,19.583614,21.694797,41.765478,58.983817,FAIL*,FAIL (Grade D)*,14.627465,697,103564,population,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B3 Population PPG network (K=3),DBP,9.104560,0.170879,-0.209999,11.986214,34.844154,63.829130,82.581785,FAIL*,FAIL (Grade D)*,8.784679,697,103564,population,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B3 Population PPG network (K=5),SBP,15.191871,0.206369,-1.056323,19.583614,21.694797,41.765478,58.983817,FAIL*,FAIL (Grade D)*,14.627465,697,103564,population,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B3 Population PPG network (K=5),DBP,9.104560,0.170879,-0.209999,11.986214,34.844154,63.829130,82.581785,FAIL*,FAIL (Grade D)*,8.784679,697,103564,population,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B1 Last-cuff persistence (K=1),SBP,18.831464,-0.317668,0.197679,25.269931,20.264764,38.195705,52.491213,FAIL*,FAIL (Grade D)*,19.369449,697,103564,last_cuff,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B1 Last-cuff persistence (K=1),DBP,10.694021,-0.252904,0.593763,14.724675,34.930092,59.223282,75.389131,FAIL*,FAIL (Grade D)*,10.676897,697,103564,last_cuff,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B1 Last-cuff persistence (K=2),SBP,18.104333,-0.188872,1.058608,23.980546,20.415395,38.686223,53.609362,FAIL*,FAIL (Grade D)*,18.034405,697,103564,last_cuff,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B1 Last-cuff persistence (K=2),DBP,10.376849,-0.118702,0.572861,13.913263,34.736974,59.513924,76.131667,FAIL*,FAIL (Grade D)*,9.616320,697,103564,last_cuff,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B1 Last-cuff persistence (K=3),SBP,17.364332,-0.084229,-0.034686,22.923150,21.124136,39.674984,54.831795,FAIL*,FAIL (Grade D)*,16.855551,697,103564,last_cuff,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B1 Last-cuff persistence (K=3),DBP,9.958043,-0.053908,0.325954,13.511844,36.671044,61.846781,77.681434,FAIL*,FAIL (Grade D)*,9.130924,697,103564,last_cuff,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B1 Last-cuff persistence (K=5),SBP,17.139782,-0.076769,-0.690510,22.833743,22.469198,41.104052,56.250241,FAIL*,FAIL (Grade D)*,16.418218,697,103564,last_cuff,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B1 Last-cuff persistence (K=5),DBP,9.967192,-0.054651,0.013503,13.520537,36.669113,61.533931,77.162914,FAIL*,FAIL (Grade D)*,9.047688,697,103564,last_cuff,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B2 Support-BP mean (K=1),SBP,18.831464,-0.317668,0.197679,25.269931,20.264764,38.195705,52.491213,FAIL*,FAIL (Grade D)*,19.369449,697,103564,support_mean,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B2 Support-BP mean (K=1),DBP,10.694021,-0.252904,0.593763,14.724675,34.930092,59.223282,75.389131,FAIL*,FAIL (Grade D)*,10.676897,697,103564,support_mean,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B2 Support-BP mean (K=2),SBP,17.815870,-0.160980,0.628144,23.712336,21.036267,39.583253,54.543084,FAIL*,FAIL (Grade D)*,17.636259,697,103564,support_mean,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B2 Support-BP mean (K=2),DBP,10.119607,-0.080558,0.583312,13.673158,36.094589,60.828087,76.935035,FAIL*,FAIL (Grade D)*,9.503751,697,103564,support_mean,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B2 Support-BP mean (K=3),SBP,17.165935,-0.070764,0.407200,22.776752,21.786528,40.778649,55.640956,FAIL*,FAIL (Grade D)*,16.603542,697,103564,support_mean,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B2 Support-BP mean (K=3),DBP,9.772298,-0.009294,0.497526,13.217246,37.243637,62.276467,78.226990,FAIL*,FAIL (Grade D)*,8.906004,697,103564,support_mean,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B2 Support-BP mean (K=5),SBP,16.487172,0.011048,-0.030519,21.892804,22.783013,42.216407,57.202310,FAIL*,FAIL (Grade D)*,15.502776,697,103564,support_mean,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B2 Support-BP mean (K=5),DBP,9.412464,0.048866,0.268849,12.837054,38.690085,64.315785,79.714959,FAIL*,FAIL (Grade D)*,8.393494,697,103564,support_mean,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B4 Residual-offset correction (K=1),SBP,16.604913,0.014674,2.047120,21.756560,21.132826,40.652157,56.584334,FAIL*,FAIL (Grade D)*,15.913785,697,103564,residual_offset,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B4 Residual-offset correction (K=1),DBP,9.111795,0.106415,0.463071,12.436748,38.346337,65.676297,81.597853,FAIL*,FAIL (Grade D)*,8.641906,697,103564,residual_offset,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B4 Residual-offset correction (K=2),SBP,15.552469,0.134500,2.481783,20.329918,22.689352,43.143370,59.568962,FAIL*,FAIL (Grade D)*,14.376607,697,103564,residual_offset,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B4 Residual-offset correction (K=2),DBP,8.558586,0.221664,0.482562,11.605081,40.319995,68.060330,83.613997,FAIL*,FAIL (Grade D)*,7.789928,697,103564,residual_offset,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B4 Residual-offset correction (K=3),SBP,15.008423,0.195246,2.502474,19.589836,23.267738,44.274072,60.893747,FAIL*,FAIL (Grade D)*,13.671214,697,103564,residual_offset,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B4 Residual-offset correction (K=3),DBP,8.200478,0.281704,0.530895,11.145492,41.784790,69.925843,85.118381,FAIL*,FAIL (Grade C)*,7.373866,697,103564,residual_offset,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B4 Residual-offset correction (K=5),SBP,14.392625,0.254198,1.937105,18.912977,24.369472,45.998610,62.623112,FAIL*,FAIL (Grade D)*,12.774043,697,103564,residual_offset,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B4 Residual-offset correction (K=5),DBP,7.805556,0.338473,0.405670,10.700441,43.830868,72.093585,86.636283,FAIL*,FAIL (Grade C)*,6.892771,697,103564,residual_offset,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B6 Head-only adaptation (K=1),SBP,15.043645,0.229465,0.141190,19.324087,22.186281,42.226063,59.106446,FAIL*,FAIL (Grade D)*,14.135311,697,103564,head,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B6 Head-only adaptation (K=1),DBP,8.127888,0.315357,-0.005619,10.893607,40.829825,69.740450,85.739253,FAIL*,FAIL (Grade C)*,7.770748,697,103564,head,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B6 Head-only adaptation (K=2),SBP,14.600511,0.266206,0.982050,18.832667,22.812947,43.490016,60.835812,FAIL*,FAIL (Grade D)*,13.449635,697,103564,head,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B6 Head-only adaptation (K=2),DBP,7.965231,0.330163,0.276871,10.771619,41.867831,71.148275,86.441234,FAIL*,FAIL (Grade C)*,7.402012,697,103564,head,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B6 Head-only adaptation (K=3),SBP,14.312488,0.290186,1.057513,18.517372,23.633695,44.472017,61.715461,FAIL*,FAIL (Grade D)*,13.007597,697,103564,head,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B6 Head-only adaptation (K=3),DBP,7.771161,0.354430,0.325462,10.573185,43.164613,72.120621,87.315090,FAIL*,FAIL (Grade C)*,7.098728,697,103564,head,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B6 Head-only adaptation (K=5),SBP,13.705251,0.334880,0.768221,17.937685,25.100421,47.194971,64.329304,FAIL*,FAIL (Grade D)*,12.208555,697,103564,head,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B6 Head-only adaptation (K=5),DBP,7.581839,0.381043,0.286204,10.353898,44.292418,72.950060,88.254606,FAIL*,FAIL (Grade C)*,6.781102,697,103564,head,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B7 Full-network adaptation (K=1),SBP,18.836289,-0.319447,-0.009063,25.287751,20.239659,38.335715,52.595497,FAIL*,FAIL (Grade D)*,19.380605,697,103564,full,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B7 Full-network adaptation (K=1),DBP,10.772685,-0.267922,0.513332,14.815809,34.485922,58.957746,75.252984,FAIL*,FAIL (Grade D)*,10.755767,697,103564,full,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B7 Full-network adaptation (K=2),SBP,17.970732,-0.175752,0.447470,23.866892,20.733073,39.308061,53.984975,FAIL*,FAIL (Grade D)*,17.650948,697,103564,full,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B7 Full-network adaptation (K=2),DBP,10.252704,-0.102889,0.513316,13.816754,35.441852,60.178247,76.444517,FAIL*,FAIL (Grade D)*,9.482333,697,103564,full,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B7 Full-network adaptation (K=3),SBP,17.235669,-0.081665,0.079280,22.895923,21.494921,40.565254,55.608126,FAIL*,FAIL (Grade D)*,16.463052,697,103564,full,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B7 Full-network adaptation (K=3),DBP,9.762923,-0.013405,0.414509,13.247033,37.210807,62.492758,78.479008,FAIL*,FAIL (Grade D)*,8.889603,697,103564,full,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B7 Full-network adaptation (K=5),SBP,16.639389,-0.013671,-0.037853,22.164714,22.614036,42.153644,57.281488,FAIL*,FAIL (Grade D)*,15.605939,697,103564,full,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B7 Full-network adaptation (K=5),DBP,9.486741,0.026473,0.270219,12.987326,38.789541,64.097563,79.414661,FAIL*,FAIL (Grade D)*,8.476063,697,103564,full,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B8 LoRA adaptation (K=1),SBP,14.296284,0.303224,-0.683696,18.363689,23.040825,44.312696,61.352400,FAIL*,FAIL (Grade D)*,13.535353,697,103564,lora,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B8 LoRA adaptation (K=1),DBP,7.776941,0.362328,-0.509315,10.500941,41.923835,71.958403,87.979414,FAIL*,FAIL (Grade C)*,7.443302,697,103564,lora,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B8 LoRA adaptation (K=2),SBP,13.925395,0.329361,-0.186446,18.027504,24.086555,45.851840,62.900236,FAIL*,FAIL (Grade D)*,12.963923,697,103564,lora,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B8 LoRA adaptation (K=2),DBP,7.745261,0.361968,-0.356202,10.510215,42.627747,72.372639,87.883821,FAIL*,FAIL (Grade C)*,7.213168,697,103564,lora,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B8 LoRA adaptation (K=3),SBP,13.733985,0.346763,-0.043947,17.792971,24.468927,46.312425,63.534626,FAIL*,FAIL (Grade D)*,12.736835,697,103564,lora,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B8 LoRA adaptation (K=3),DBP,7.638653,0.375246,-0.250992,10.403222,43.179097,73.098760,88.232397,FAIL*,FAIL (Grade C)*,7.051798,697,103564,lora,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B8 LoRA adaptation (K=5),SBP,13.438795,0.366915,-0.149816,17.515774,25.431617,47.604380,64.689467,FAIL*,FAIL (Grade D)*,12.256185,697,103564,lora,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,B8 LoRA adaptation (K=5),DBP,7.463591,0.395030,-0.217042,10.237856,44.661272,74.032482,88.675602,FAIL*,FAIL (Grade C)*,6.816266,697,103564,lora,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M0 Variable-K residual anchor (K=1),SBP,13.688867,0.327901,1.134308,18.012399,26.244641,47.735700,64.312889,FAIL*,FAIL (Grade D)*,12.781919,697,103564,m0,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M0 Variable-K residual anchor (K=1),DBP,7.935158,0.319799,0.509263,10.846264,43.224480,71.360704,86.229771,FAIL*,FAIL (Grade C)*,7.199363,697,103564,m0,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M0 Variable-K residual anchor (K=2),SBP,13.123037,0.372688,1.672432,17.355982,27.509559,49.706462,66.512495,FAIL*,FAIL (Grade D)*,12.075555,697,103564,m0,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M0 Variable-K residual anchor (K=2),DBP,7.709744,0.344593,0.679700,10.636783,44.864045,73.030204,86.837125,FAIL*,FAIL (Grade C)*,6.752981,697,103564,m0,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M0 Variable-K residual anchor (K=3),SBP,12.855624,0.396258,1.732609,17.017696,27.800201,50.574524,67.382488,FAIL*,FAIL (Grade D)*,11.742540,697,103564,m0,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M0 Variable-K residual anchor (K=3),DBP,7.548626,0.367904,0.762978,10.439373,45.883705,74.037310,87.390406,FAIL*,FAIL (Grade C)*,6.524654,697,103564,m0,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M0 Variable-K residual anchor (K=5),SBP,12.495914,0.422954,1.334100,16.669910,28.824688,52.117531,68.869491,FAIL*,FAIL (Grade D)*,11.198902,697,103564,m0,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M0 Variable-K residual anchor (K=5),DBP,7.300108,0.399528,0.614523,10.183493,47.506856,75.381407,88.149357,FAIL*,FAIL (Grade C)*,6.208225,697,103564,m0,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M1 M0 + FiLM (K=1),SBP,13.811420,0.312386,0.978353,18.228962,25.751226,47.453748,64.216330,FAIL*,FAIL (Grade D)*,12.957448,697,103564,m1,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M1 M0 + FiLM (K=1),DBP,7.915900,0.319747,0.114741,10.858018,43.097022,71.551891,86.596694,FAIL*,FAIL (Grade C)*,7.150215,697,103564,m1,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M1 M0 + FiLM (K=2),SBP,13.192561,0.364880,1.548968,17.476038,27.088564,49.521069,66.367657,FAIL*,FAIL (Grade D)*,12.204322,697,103564,m1,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M1 M0 + FiLM (K=2),DBP,7.694579,0.346177,0.288329,10.641685,44.784867,73.295740,87.113283,FAIL*,FAIL (Grade C)*,6.719509,697,103564,m1,2,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M1 M0 + FiLM (K=3),SBP,12.897838,0.390363,1.546447,17.119273,27.576185,50.387200,67.450079,FAIL*,FAIL (Grade D)*,11.835690,697,103564,m1,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M1 M0 + FiLM (K=3),DBP,7.540011,0.364631,0.346327,10.488568,45.895292,74.096211,87.654011,FAIL*,FAIL (Grade C)*,6.484203,697,103564,m1,3,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M1 M0 + FiLM (K=5),SBP,12.546113,0.415871,1.241100,16.779689,28.847862,51.979452,68.655131,FAIL*,FAIL (Grade D)*,11.272389,697,103564,m1,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M1 M0 + FiLM (K=5),DBP,7.329336,0.388821,0.248960,10.289560,47.463404,75.170909,88.128114,FAIL*,FAIL (Grade C)*,6.199007,697,103564,m1,5,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M2 M1 + reliability weighting (K=1),SBP,13.675503,0.331702,1.855522,17.901052,26.022556,47.675833,64.340891,FAIL*,FAIL (Grade D)*,12.975118,697,103564,m2,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M2 M1 + reliability weighting (K=1),DBP,8.134127,0.292131,1.305241,10.999674,42.066741,70.002124,85.564482,FAIL*,FAIL (Grade C)*,7.410215,697,103564,m2,1,event-pooled diagnostic,numerical screen only; formal compliance not established
20260816,M2 M1 + reliability weighting (K=2),SBP,13.254217,0.366869,2.145776,17.385130,26.466726,49.015102,65.980457,FAIL*,FAIL (Grade D)*,12.157894,697,103564,m2,2,event-pooled diagnostic,numerical screen only; formal compliance not established
