split_mode,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
chronological_blocked,VitalDB,subject_mean_residual_ppg,SBP,8.621329804383791,0.5736908299530704,-0.2126416088984563,11.605096771502714,40.89903846153846,67.54807692307693,82.46634615384615,FAIL*,FAIL (Grade D)*
chronological_blocked,VitalDB,subject_train_mean,DBP,5.705030014364883,0.5733269397844357,-0.624598329283924,7.652068644471732,54.88221153846153,84.6826923076923,94.6201923076923,PASS*,PASS (Grade B)*
chronological_blocked,VitalDB,subject_train_mean,SBP,10.375702597137716,0.4132924385057012,-0.634586220820565,13.601851132607926,32.52884615384615,58.50240384615385,76.38461538461539,FAIL*,FAIL (Grade D)*
random_disjoint,MIMIC,cnn_bilstm_adaptation,DBP,6.173830529513864,0.5286960129450552,-0.4839040433146008,9.1151251414602,56.78783382789317,81.34520276953512,91.53066271018794,FAIL*,PASS (Grade B)*
random_disjoint,MIMIC,cnn_bilstm_adaptation,SBP,10.722160845434866,0.5595353866371792,0.0555732733653867,15.104708404736211,36.36251236399604,61.1003956478734,76.01137487636004,FAIL*,FAIL (Grade D)*
random_disjoint,MIMIC,cnn_transformer_aff_adaptation,DBP,6.587941751046185,0.4844772533406393,-0.6085675112689403,9.52714772932398,53.40999010880317,79.29277942631059,90.5291790306627,FAIL*,PASS (Grade B)*
random_disjoint,MIMIC,cnn_transformer_aff_adaptation,SBP,11.510768362416949,0.5068845635659954,-0.805888541115026,15.961776751718148,33.647378832838776,57.76953511374876,72.81899109792285,FAIL*,FAIL (Grade D)*
random_disjoint,MIMIC,compact_resnet,DBP,5.627171359453664,0.6001556435972673,-0.6220721862672227,8.38448989318838,60.70722057368941,84.25568743818002,93.07616221562807,FAIL*,PASS (Grade B)*
random_disjoint,MIMIC,compact_resnet,SBP,9.719165574289809,0.6336046402515882,-0.7159221592572039,13.7577533087363,39.42878338278932,65.0544015825915,79.46340257171117,FAIL*,FAIL (Grade D)*
random_disjoint,MIMIC,inception_time_wide,DBP,4.726775073250488,0.6817042479736889,-0.2962021607909311,7.495486084273281,69.38921859545005,88.35558852621168,94.72304648862512,PASS*,PASS (Grade B)*
random_disjoint,MIMIC,inception_time_wide,SBP,8.262926876886898,0.705530736976515,0.0760489557192658,12.35012986784321,47.33679525222552,72.86844708209694,84.8837784371909,FAIL*,FAIL (Grade D)*
random_disjoint,MIMIC,patch_transformer,DBP,5.606394621361375,0.5883948149193842,-0.7810888850724308,8.494450087920782,61.86449060336301,84.48565776458952,92.83630069238376,FAIL*,PASS (Grade B)*
random_disjoint,MIMIC,patch_transformer,SBP,9.78342166366728,0.6118778156766249,0.4780035353791702,14.170888143082452,40.18793273986152,65.98664688427299,79.79723046488625,FAIL*,FAIL (Grade D)*
random_disjoint,MIMIC,runet_resunet_encoder_adaptation,DBP,5.518764082968058,0.6019103577344361,-0.6421640376308905,8.36445224814744,62.35905044510386,84.99505440158259,93.12067260138475,FAIL*,PASS (Grade B)*
random_disjoint,MIMIC,runet_resunet_encoder_adaptation,SBP,9.520068139114908,0.6355177740600395,-0.909826392353937,13.710198713857414,40.9915924826904,66.6271018793274,80.3560830860534,FAIL*,FAIL (Grade D)*
